EntryID,DM
18-3727_Rep2_2.2,9.28
18-3727_Rep2_2.1,10.9306260575296
18-3727_Rep2_3.3,12.8007402837754
18-3727_Rep2_3.2,10.2074966532798
18-3727_Rep2_3.1,10.7759974866478
18-3727_Rep2_1.2,13.8173302107728
18-3727_Rep2_1.1,12.2103078519543
18-3727_Rep2_4.1,11.9687092568448
18-3723_Rep1_16.5,14.4667952604023
18-3723_Rep1_17.3,10.8192977447902
18-3723_Rep1_17.5,10.4382929642445
18-3723_Rep1_17.6,11.1730205278592
18-3723_Rep1_16.4,9.20821114369502
18-3723_Rep1_17.1,11.1139829413285
18-3723_Rep1_16.3,10.0772797527048
18-3723_Rep1_17.2,16.4362519201229
18-3723_Rep1_17.4,10.5743628756181
18-3723_Rep1_16.1,10.0669412976313
18-3723_Rep1_16.2,10.6441802598839
18-3723_Rep1_18.1,12.0850428944424
18-3723_Rep1_15.3,13.6209813874789
18-3723_Rep1_15.4,13.968439509059
18-3725_Rep3_14.1,13.5635635635636
18-3725_Rep3_14.4,15.9693165969317
18-3723_Rep1_13.1,11.1667187988739
18-3725_Rep3_19.1,13.9598790876614
18-3725_Rep3_14.5,14.6443514644351
18-3725_Rep3_14.3,13.5359908230571
18-3723_Rep1_14.4,10.6749505789325
18-3725_Rep3_14.2,14.6816935729516
18-3723_Rep1_18.3,11.7664233576642
18-3723_Rep1_14.5,11.8112312153968
18-3725_Rep3_14.6,11.5797354629399
18-3723_Rep1_18.5,10.0560398505604
18-3723_Rep1_14.6,11.1351685740798
18-3723_Rep1_18.4,11.027027027027
18-3723_Rep1_15.2,11.5752551020408
18-3723_Rep1_15.1,12.7625201938611
18-3725_Rep3_12.2,14.4308473793581
18-3725_Rep3_11.2,16.4379189275455
18-3725_Rep3_12.3,15.8330951700486
18-3725_Rep3_12.5,13.8182973316391
18-3725_Rep3_19.2,14.9926793557833
18-3725_Rep3_18.4,13.4358974358974
18-3725_Rep3_18.1,14.2239946826188
18-3725_Rep3_19.4,14.1916906622789
18-3725_Rep3_18.2,14.2371601208459
18-3725_Rep3_18.6,16.0041841004184
18-3725_Rep3_18.3,13.4185303514377
18-3725_Rep3_19.5,12.3493975903614
18-3725_Rep3_11.1,11.1858190709046
18-3725_Rep3_19.3,15.8915834522111
18-3725_Rep3_12.6,16.7136631632915
18-3725_Rep3_18.5,15.29284164859
18-3725_Rep3_12.1,13.258505787443
18-3725_Rep3_12.4,15.438373570521
18-3725_Rep1_12.2,14.2476697736352
18-3725_Rep1_12.3,15.5684007707129
18-3725_Rep1_9.1,12.5264270613108
18-3725_Rep1_12.6,16.3732394366197
18-3725_Rep1_9.5,15.0600343053173
18-3725_Rep1_12.5,16.6796976804795
18-3725_Rep1_10.3,13.9955849889625
18-3725_Rep1_10.1,14.6899224806202
18-3725_Rep1_9.6,11.6206896551724
18-3725_Rep1_10.4,16.2265462126477
18-3725_Rep1_13.4,14.516672280229
18-3725_Rep1_14.4,15.9654395191585
18-3725_Rep1_14.1,16.8914362778152
18-3725_Rep1_9.2,11.9281045751634
18-3725_Rep1_10.5,14.1663350577
18-3725_Rep1_12.1,17.4085850556439
18-3725_Rep1_12.4,16.9844455594581
18-3725_Rep1_14.6,18.1754874651811
18-3725_Rep1_10.2,17.9848693259973
18-3725_Rep1_14.3,22.0282626766417
18-3725_Rep1_13.3,18.326359832636
18-3725_Rep1_14.5,17.3157747268142
18-3725_Rep1_9.4,16.0949022122475
18-3725_Rep1_9.3,12.2369446609509
18-3725_Rep1_14.2,16.7669819432502
18-3726_Rep3_8.2,17.492816091954
18-3726_Rep3_3.6,14.4551519644181
18-3726_Rep3_3.4,15.3636981645139
18-3726_Rep3_1.2,14.2648668369208
18-3726_Rep3_4.5,15.4349247874428
18-3726_Rep3_5.1,12.8352490421456
18-3726_Rep3_1.1,NA
18-3726_Rep3_4.4,15.1566951566952
18-3726_Rep3_4.3,13.9758179231863
18-3726_Rep3_8.1,15.3874813710879
18-3726_Rep3_5.3,13.5723771580345
18-3726_Rep3_4.1,15.0509241795549
18-3726_Rep3_3.1,15.3388429752066
18-3724_Rep3_6.1,14.6382691007437
18-3726_Rep3_5.2,15.7047506870828
18-3725_Rep1_13.2,15.1759767516952
18-3726_Rep3_4.2,15.0435771125426
18-3726_Rep3_3.2,12.4502906087489
18-3726_Rep3_3.5,13.7047710534742
18-3726_Rep3_8.3,17.6636713735558
18-3725_Rep1_13.1,14.5720649061406
18-3726_Rep3_8.4,15.006468305304
18-3724_Rep3_2.4,12.2768556216724
18-3724_Rep3_5.2,17.0945522855354
18-3724_Rep3_2.5,11.7224880382775
18-3724_Rep3_5.4,17.3010380622837
18-3724_Rep3_6.4,10.981610981611
18-3726_Rep3_8.5,14.6494593651901
18-3724_Rep3_3.3,11.1175616835994
18-3724_Rep3_2.3,10.7860415932323
18-3724_Rep3_6.2,9.69510106200754
18-3724_Rep3_6.3,11.9285714285714
18-3724_Rep3_5.3,18.0067257719352
18-3724_Rep3_3.4,11.7553360942975
18-3724_Rep3_2.6,11.5362811791383
18-3724_Rep3_3.1,11.3278974956319
18-3724_Rep3_5.1,17.3973075595444
18-3724_Rep3_2.1,12.5146886016451
18-3724_Rep3_2.2,15.3201219512195
18-3724_Rep3_3.5,11.8470467736429
18-3724_Rep2_13.1,14.7671994440584
18-3724_Rep2_12.4,12.9149945275447
18-3724_Rep2_15.1,14.4894651539708
18-3724_Rep2_13.2,15.0512214342002
18-3724_Rep2_13.3,13.716814159292
18-3724_Rep2_12.5,11.5044247787611
18-3724_Rep2_12.3,13.3293662600417
18-3724_Rep2_12.2,12.9159802306425
18-3724_Rep3_4.6,15.0922509225092
18-3724_Rep3_4.3,12.317114664852
18-3724_Rep3_4.5,11.123227917121
18-3724_Rep3_1.1,12.0906801007557
18-3724_Rep3_4.1,NA
18-3724_Rep2_15.3,15.9058823529412
18-3724_Rep3_4.2,13.4134767478646
18-3724_Rep3_1.2,10.203488372093
18-3724_Rep3_4.4,13.2464146023468
18-3724_Rep2_15.2,15.3885876581461
18-3724_Rep2_12.1,12.7891863789966
18-3724_Rep2_15.4,15.5422288855572
18-3724_Rep3_3.2,13.2646490663232
18-3728_Rep3_2.1,12.1634850709741
18-3724_Rep2_13.6,15.6633722671459
18-3728_Rep3_9.3,11.2227324913892
18-3724_Rep2_13.4,14.9463806970509
18-3724_Rep2_14.4,15.6980627922512
18-3724_Rep2_14.3,13.823019086177
18-3728_Rep3_2.2,12.9825489159175
18-3724_Rep2_14.5,15.9083777847505
18-3724_Rep2_14.1,13.4154688569473
18-3728_Rep3_9.5,10.7340946166395
18-3728_Rep3_1.2,9.27105449398443
18-3724_Rep2_14.6,13.8759411975619
18-3728_Rep3_1.1,11.9871566179094
18-3728_Rep3_9.2,11.8388683886839
18-3728_Rep3_9.1,13.2070135746606
18-3724_Rep2_13.5,13.9797507788162
18-3728_Rep3_2.4,14.0006437077567
18-3724_Rep2_15.5,15.3232697237254
18-3728_Rep3_2.3,12.6134585289515
18-3724_Rep2_14.2,14.2458879286312
18-3724_Rep2_15.6,14.1656662665066
18-3728_Rep3_9.6,12.7082213863514
18-3723_Rep1_10.2,11.501096834848
18-3728_Rep3_1.4,11.6272275781478
18-3723_Rep1_11.1,14.1896220371557
18-3723_Rep1_11.2,10.1357751815598
18-3723_Rep1_12.4,13.2447296058662
18-3723_Rep1_8.1,14.1632500931793
18-3723_Rep1_11.4,10.3082532316871
18-3723_Rep1_10.1,9.67635402906209
18-3723_Rep1_10.3,13.8301231449321
18-3728_Rep3_1.5,11.9032858028518
18-3728_Rep3_1.6,10.2982554867755
18-3723_Rep1_11.6,13.1675874769797
18-3723_Rep1_8.2,16.0954948016943
18-3723_Rep1_10.4,12.14848143982
18-3723_Rep1_10.6,13.2352941176471
18-3723_Rep1_8.3,15.8492822966507
18-3723_Rep1_10.5,12.7310061601643
18-3723_Rep1_11.3,11.6810059563203
18-3728_Rep3_1.3,8.81739648495681
18-3723_Rep1_11.5,11.5250291036088
18-3723_Rep1_8.4,15.0447133087848
18-3723_Rep1_12.5,9.88632449190493
18-3728_Rep3_9.4,14.5748987854251
18-3723_Rep1_12.2,10.6241699867198
18-3723_Rep1_12.3,9.26746166950596
18-3723_Rep1_12.1,11.979014864471
18-3724_Rep2_6.3,13.3599202392822
18-3724_Rep2_3.1,15.8952278435594
18-3724_Rep2_3.5,13.4153846153846
18-3724_Rep2_2.3,11.6637478108581
18-3723_Rep1_12.6,9.93401759530792
18-3724_Rep2_3.6,19.6281621456873
18-3724_Rep2_6.2,11.5680374456703
18-3724_Rep2_6.1,11.9732635861668
18-3724_Rep2_3.2,13.4538152610442
18-3724_Rep2_3.4,16.5505226480836
18-3724_Rep2_1.3,13.2207709461612
18-3724_Rep2_6.4,12.6255380200861
18-3724_Rep2_4.1,12.815269256987
18-3724_Rep2_5.2,12.1739130434783
18-3724_Rep2_1.1,12.0774532326879
18-3724_Rep2_5.3,13.8761817627325
18-3724_Rep2_1.2,12.3061362103844
18-3724_Rep2_5.1,12.7828386717602
18-3724_Rep2_3.3,15.4071470415934
18-3724_Rep2_1.4,12.0661157024793
18-3724_Rep2_4.2,12.6195618636223
18-3724_Rep_4.6,NA
18-3724_Rep2_4.3,13.168449197861
18-3724_Rep2_2.1,11.6373902132999
18-3724_Rep2_2.2,13.1256656017039
18-3725_Rep3_2.2,15.8528645833333
18-3725_Rep3_13.3,14.9524101934295
18-3725_Rep3_13.4,13.5646687697161
18-3725_Rep3_13.5,13.6350192250813
18-3725_Rep3_13.1,NA
18-3725_Rep3_11.5,18.6002994011976
18-3725_Rep3_2.1,14.1724793912492
18-3725_Rep3_13.2,18.2810848890454
18-3725_Rep3_13.6,12.8971962616822
18-3725_Rep3_11.6,15.9955670483931
18-3724_Rep2_4.5,12.8810226155359
18-3725_Rep3_11.4,15.4595252586732
18-3724_Rep2_4.4,13.6806722689076
18-3725_Rep3_11.3,12.899748472871
18-3725_Rep3_16.5,18.2009100455023
18-3725_Rep3_16.1,16.5684830633284
18-3725_Rep3_16.3,19.0408017179671
18-3725_Rep3_3.2,15.5103402268179
18-3725_Rep3_16.2,19.1312679655062
18-3725_Rep3_3.6,14.9206349206349
18-3725_Rep3_3.5,15.1806127114769
18-3725_Rep3_16.4,18.0466373774924
18-3725_Rep3_3.1,16.5241190557646
18-3725_Rep3_2.4,14.4318983768525
18-3725_Rep3_2.3,14.6816232266579
18-3725_Rep3_2.6,13.468286099865
18-3725_Rep3_3.4,15.8866683531495
18-3725_Rep3_2.5,14.1940085592011
18-3723_Rep2_2.4,10.392798690671
18-3723_Rep1_1.3,13.4288570476508
18-3723_Rep2_5.3,13.4823182711198
18-3723_Rep1_1.2,13.0948245918722
18-3723_Rep2_6.4,11.3404565322972
18-3723_Rep2_5.1,15.0072568940493
18-3723_Rep2_4.2,11.7149758454106
18-3723_Rep2_5.4,12.9918141008714
18-3723_Rep2_1.4,17.9939377238909
18-3723_Rep2_6.6,13.9455782312925
18-3723_Rep2_4.1,14.1619279718386
18-3723_Rep2_3.3,14.9038461538462
18-3723_Rep2_1.3,11.2254744290769
18-3723_Rep2_2.1,14.4839549002602
18-3723_Rep2_6.5,13.0434782608696
18-3723_Rep2_1.5,16.4784245583551
18-3723_Rep2_1.2,15.0413817920115
18-3723_Rep2_2.2,10.4078389830508
18-3723_Rep2_3.1,15.7283807312826
18-3723_Rep2_3.2,13.2291040288635
18-3723_Rep2_5.2,14.5294284901905
18-3723_Rep2_1.1,13.5867871611094
18-3724_Rep3_11.2,11.8188795088258
18-3724_Rep3_11.4,12.9205120571599
18-3724_Rep3_11.1,12.4753775443204
18-3724_Rep3_10.1,16.2377994676131
18-3724_Rep3_10.4,14.2071035517759
18-3724_Rep3_9.1,12.1771217712177
18-3724_Rep3_11.3,14.318573893042
18-3724_Rep3_10.2,12.8309572301426
18-3723_Rep2_6.2,11.4586994727592
18-3723_Rep2_5.5,14.4240077444337
18-3723_Rep2_6.1,13.7321760694358
18-3723_Rep2_5.6,14.9341142020498
18-3723_Rep1_1.4,14.9836163240989
18-3723_Rep2_6.3,13.8466622604098
18-3723_Rep1_2.2,11.0379898294945
18-3724_Rep3_10.3,14.3682310469314
18-3723_Rep1_1.1,18.5473411154345
18-3723_Rep1_1.5,13.6192861615529
18-3723_Rep1_2.3,11.9617224880383
18-3723_Rep1_2.4,11.9747899159664
18-3723_Rep1_2.1,11.2844341188185
18-3723_Rep2_2.3,13.153673403914
18-3725_Rep1_18.1,12.7842866988284
18-3725_Rep1_18.4,12.433234421365
18-3725_Rep1_20.2,12.1492007104796
18-3724_Rep3_7.6,14.624881291548
18-3725_Rep1_15.2,15.9480212640284
18-3725_Rep1_15.1,14.8498143773203
18-3725_Rep1_15.3,13.6301835486064
18-3724_Rep3_7.1,16.0140268848627
18-3724_Rep3_7.2,15.2844607981885
18-3724_Rep3_7.3,13.5615711252654
18-3724_Rep3_7.4,14.0095087163233
18-3724_Rep3_7.5,14.3371325734853
18-3724_Rep3_8.4,12.2739515198153
18-3724_Rep3_8.2,11.6803278688525
18-3724_Rep3_8.3,11.3791861721282
18-3724_Rep3_8.5,12.4585504500237
18-3724_Rep3_8.6,11.6515426497278
18-3724_Rep3_9.4,11.4203454894434
18-3724_Rep3_9.2,12.0420888542479
18-3724_Rep3_9.6,11.5317209954434
18-3724_Rep3_8.1,12.1302758391492
18-3724_Rep3_9.3,12.1895424836601
18-3724_Rep3_9.5,11.1869918699187
18-3725_Rep1_18.2,14.5486415425066
18-3725_Rep1_18.3,16.3486005089059
18-3725_Rep1_18.6,13.4785568413887
18-3725_Rep1_16.1,18.3787822189018
18-3727_Rep3_3.3,12.5196109193599
18-3725_Rep1_18.5,13.0557118739448
18-3727_Rep3_4.1,NA
18-3725_Rep1_16.4,15.3030804902286
18-3725_Rep1_20.1,11.759452217922
18-3727_Rep3_4.3,12.4359412367612
18-3725_Rep1_16.2,15.4437187860161
18-3727_Rep3_3.4,13.4839151266256
18-3725_Rep1_19.1,15.3846153846154
18-3727_Rep3_3.2,15.0033266799734
18-3725_Rep1_16.3,14.7289586305278
18-3725_Rep1_16.5,17.7105184297273
18-3725_Rep1_19.2,17.0796797560046
18-3727_Rep3_3.1,14.5166838665291
18-3727_Rep3_2.1,13.3944411590775
18-3727_Rep3_4.2,11.9331742243437
18-3727_Rep3_5.3,12.3414785029384
18-3727_Rep3_5.2,13.2176234979973
18-3727_Rep3_5.1,14.7972232371209
18-3725_Rep1_19.4,15.8805031446541
18-3727_Rep3_1.1,11.9246861924686
18-3725_Rep1_19.3,17.4103585657371
18-3724_Rep3_12.3,9.51147298297557
18-3723_Rep1_6.2,14.0076579451181
18-3723_Rep1_7.1,11.970853573907
18-3723_Rep1_7.3,11.5145228215768
18-3723_Rep1_7.2,11.9876473891072
18-3723_Rep1_6.3,14.2808568514111
18-3723_Rep1_5.6,7.46315459391659
18-3723_Rep1_3.3,9.33534743202417
18-3723_Rep1_5.3,9.67336683417085
18-3723_Rep1_5.4,9.12375790424571
18-3723_Rep1_4.1,13.3726988537687
18-3723_Rep1_3.1,9.55433455433456
18-3723_Rep1_4.6,7.40740740740741
18-3723_Rep1_5.5,9.17371502927781
18-3723_Rep1_4.2,7.62124711316397
18-3723_Rep1_6.1,13.7811415957111
18-3723_Rep1_4.5,10.1683937823834
18-3723_Rep1_5.1,7.45454545454545
18-3723_Rep1_5.2,6.20790629575403
18-3723_Rep1_3.2,11.0854503464203
18-3723_Rep1_6.4,14.5712630359212
18-3723_Rep1_4.3,10.9201213346815
18-3723_Rep1_4.4,7.4444791992493
18-3724_Rep3_13.2,10.0899381675098
18-3723_Rep1_9.3,13.9876100423867
18-3724_Rep3_13.1,11.141975308642
18-3724_Rep3_14.5,11.2469437652812
18-3723_Rep1_6.5,12.6166817223728
18-3724_Rep3_13.5,10.0379441186616
18-3724_Rep3_13.6,12.9450814725407
18-3724_Rep3_14.3,12.2673176685993
18-3724_Rep3_13.3,14.7234941880944
18-3724_Rep3_12.6,14.4927536231884
18-3724_Rep3_14.4,12.3674911660777
18-3723_Rep1_9.2,11.0322228290552
18-3724_Rep3_12.1,9.77477477477477
18-3724_Rep3_14.1,8.9086859688196
18-3724_Rep3_13.4,10.8543630282761
18-3724_Rep3_12.5,15.3255303584492
18-3723_Rep1_9.1,13.4844521941296
18-3724_Rep3_12.4,11.7565217391304
18-3724_Rep3_12.2,10.1491664229307
18-3724_Rep3_15.5,11.0378440366972
18-3724_Rep3_14.2,11.4303757499211
18-3725_Rep1_1.4,15.4659616655651
18-3723_Rep1_7.4,13.1634819532909
18-3725_Rep1_2.1,11.1075129533679
18-3724_Rep3_15.1,13.3659097441794
18-3725_Rep1_2.2,14.3515237420269
18-3725_Rep1_6.6,12.3573524616889
18-3725_Rep1_1.1,16.3712536255237
18-3725_Rep1_8.1,17.1886380189366
18-3724_Rep3_14.6,11.3880126182965
18-3725_Rep1_1.5,16.6617166617167
18-3724_Rep3_15.4,11.5371209480655
18-3725_Rep1_6.3,NA
18-3725_Rep1_1.2,16.8646080760095
18-3724_Rep3_15.3,12.1231558691469
18-3723_Rep1_7.5,12.9996750081248
18-3725_Rep1_6.4,13.6283185840708
18-3725_Rep1_6.5,14.9302463639062
18-3725_Rep1_1.3,16.7030908523259
18-3724_Rep3_15.2,12.7789046653144
18-3725_Rep1_6.1,15.0561097256858
18-3725_Rep1_6.2,15.9344262295082
18-3725_Rep1_4.5,15.3717905968656
18-3724_Rep2_8.1,13.7187820732125
18-3725_Rep1_7.3,14.4155057540884
18-3725_Rep1_3.4,13.236655353286
18-3725_Rep1_7.2,12.722563936549
18-3725_Rep1_8.3,20.0463883366468
18-3725_Rep1_8.5,19.2055267702936
18-3725_Rep1_3.6,13.9154160982265
18-3725_Rep1_4.4,16.9033598891583
18-3725_Rep1_8.4,14.8563419761738
18-3725_Rep1_3.3,14.8333930490863
18-3725_Rep1_3.5,10.2076124567474
18-3725_Rep1_7.1,14.3410852713178
18-3725_Rep1_4.6,16.1437908496732
18-3725_Rep1_4.1,16.7684021543986
18-3725_Rep1_4.2,16.3557628247835
18-3725_Rep1_4.3,17.169373549884
18-3725_Rep1_7.4,13.43133979285
18-3725_Rep1_3.2,12.8980891719745
18-3724_Rep2_11.1,14.8967551622419
18-3724_Rep2_11.3,12.1583411875589
18-3724_Rep2_11.5,10.9909281228193
18-3724_Rep2_9.4,7.92403405370007
18-3724_Rep2_9.2,11.0739275935504
18-3724_Rep2_9.1,9.28925619834711
18-3724_Rep2_7.2,10.7072691552063
18-3724_Rep2_9.3,10.5655265831358
18-3724_Rep2_7.1,11.4285714285714
18-3724_Rep2_7.3,10.4987792117196
18-3724_Rep2_11.2,11.5398356555913
18-3724_Rep2_7.4,11.9918699186992
18-3724_Rep2_9.6,10.2040816326531
18-3724_Rep2_10.2,10.2147239263804
18-3724_Rep2_9.5,10.2728191310205
18-3724_Rep2_8.2,14.672930972172
18-3724_Rep2_8.4,16.6316421495047
